location,year,daly,pop65.x,Lit15.x,popm.x,Year,World.Bank.s.income.classification,measure.y,number,pop65.y,Lit15.y,popm.y,population,hdi
niger,2012,4902.176436,2.412304678,30.56039047,50.65576379,2019,Low-income countries,Deaths,219.7177548,2.412304678,30.56039047,50.65576379,17954407,0.352
niger,2013,5392.840591,2.406072546,NA,50.67008613,2019,Low-income countries,Deaths,242.1537359,2.406072546,NA,50.67008613,18653199,0.358
niger,2014,5832.442355,2.383025327,NA,50.68232967,2019,Low-income countries,Deaths,261.034147,2.383025327,NA,50.68232967,19372014,0.363
niger,2015,6238.103444,2.376595057,NA,50.6908145,2019,Low-income countries,Deaths,280.6920118,2.376595057,NA,50.6908145,20128124,0.367
niger,2016,6253.092671,2.391504857,NA,50.6968277,2019,Low-income countries,Deaths,280.7270224,2.391504857,NA,50.6968277,20921743,0.372
niger,2017,6010.55382,2.406609979,NA,50.70308008,2019,Low-income countries,Deaths,270.4203789,2.406609979,NA,50.70308008,21737922,0.377
niger,2018,5699.61646,2.421635272,NA,50.71044686,2019,Low-income countries,Deaths,257.2850516,2.421635272,NA,50.71044686,22577058,0.383
niger,2019,5654.461307,2.436368746,NA,50.71689495,2019,Low-income countries,Deaths,255.9889575,2.436368746,NA,50.71689495,23443393,0.39
nigeria,1990,74678.49082,3.204489655,NA,50.22530187,2019,Lower-middle-income countries,Deaths,3559.351154,3.204489655,NA,50.22530187,95214257,NA
nigeria,1991,72195.32434,3.201242761,55.44675064,50.22939978,2019,Lower-middle-income countries,Deaths,3436.248059,3.201242761,55.44675064,50.22939978,97685360,NA
nigeria,1992,70139.39384,3.195621531,NA,50.22797249,2019,Lower-middle-income countries,Deaths,3337.002138,3.195621531,NA,50.22797249,100182045,NA
nigeria,1993,68551.13232,3.1880177,NA,50.22981701,2019,Lower-middle-income countries,Deaths,3260.068438,3.1880177,NA,50.22981701,102775465,NA
nigeria,1994,67814.85051,3.177552396,NA,50.23548894,2019,Lower-middle-income countries,Deaths,3223.657867,3.177552396,NA,50.23548894,105456121,NA
nigeria,1995,68568.26341,3.164552314,NA,50.23938786,2019,Lower-middle-income countries,Deaths,3258.385305,3.164552314,NA,50.23938786,108187610,NA
nigeria,1996,71249.7934,3.151809936,NA,50.23730313,2019,Lower-middle-income countries,Deaths,3383.873863,3.151809936,NA,50.23730313,110956183,NA
nigeria,1997,73998.08977,3.139529342,NA,50.23761815,2019,Lower-middle-income countries,Deaths,3510.524392,3.139529342,NA,50.23761815,113791181,NA
nigeria,1998,77169.03594,3.128060673,NA,50.24452928,2019,Lower-middle-income countries,Deaths,3655.652731,3.128060673,NA,50.24452928,116690527,NA
nigeria,1999,79936.38939,3.118437165,NA,50.25373079,2019,Lower-middle-income countries,Deaths,3783.049198,3.118437165,NA,50.25373079,119695565,NA
nigeria,2000,82693.9821,3.111072277,NA,50.26241172,2019,Lower-middle-income countries,Deaths,3916.638755,3.111072277,NA,50.26241172,122851984,NA
nigeria,2001,83097.90933,3.105219442,NA,50.27300094,2019,Lower-middle-income countries,Deaths,3920.798294,3.105219442,NA,50.27300094,126152678,NA
nigeria,2002,82284.70472,3.100120162,NA,50.28342678,2019,Lower-middle-income countries,Deaths,3882.985615,3.100120162,NA,50.28342678,129583026,NA
nigeria,2003,79946.30217,3.096158862,54.7731781,50.29068591,2019,Lower-middle-income countries,Deaths,3751.60641,3.096158862,54.7731781,50.29068591,133119801,0.449
nigeria,2004,78046.43461,3.092251743,NA,50.29736792,2019,Lower-middle-income countries,Deaths,3651.713678,3.092251743,NA,50.29736792,136756848,0.461
nigeria,2005,76561.95457,3.08824308,NA,50.30274099,2019,Lower-middle-income countries,Deaths,3576.592168,3.08824308,NA,50.30274099,140490722,0.468
nigeria,2006,77101.25049,3.085309198,70.198349,50.30923698,2019,Lower-middle-income countries,Deaths,3615.883119,3.085309198,70.198349,50.30923698,144329764,0.475
nigeria,2007,78829.39418,3.082731019,NA,50.31956108,2019,Lower-middle-income countries,Deaths,3689.673491,3.082731019,NA,50.31956108,148294028,0.479
nigeria,2008,82614.06936,3.080111768,51.07765961,50.33320951,2019,Lower-middle-income countries,Deaths,3891.009388,3.080111768,51.07765961,50.33320951,152382506,0.482
nigeria,2009,87922.4205,3.078893118,NA,50.3500363,2019,Lower-middle-income countries,Deaths,4146.848892,3.078893118,NA,50.3500363,156595758,0.486
nigeria,2010,94071.00936,3.078683846,NA,50.3665853,2019,Lower-middle-income countries,Deaths,4434.342565,3.078683846,NA,50.3665853,160952853,0.488
nigeria,2011,104198.249,3.077798695,NA,50.38242184,2019,Lower-middle-income countries,Deaths,4913.424193,3.077798695,NA,50.38242184,165463745,0.494
nigeria,2012,119566.7587,3.074525275,NA,50.39737192,2019,Lower-middle-income countries,Deaths,5632.757652,3.074525275,NA,50.39737192,170075932,0.499
nigeria,2013,138195.5796,3.063685837,NA,50.41085413,2019,Lower-middle-income countries,Deaths,6522.628842,3.063685837,NA,50.41085413,174726123,0.504
nigeria,2014,152907.5254,3.04262093,NA,50.42372236,2019,Lower-middle-income countries,Deaths,7193.060955,3.04262093,NA,50.42372236,179379016,0.513
nigeria,2015,160731.9739,3.026103296,NA,50.43780432,2019,Lower-middle-income countries,Deaths,7573.184145,3.026103296,NA,50.43780432,183995785,0.52
nigeria,2016,157955.549,3.018933933,NA,50.45504238,2019,Lower-middle-income countries,Deaths,7422.091286,3.018933933,NA,50.45504238,188666931,0.526
nigeria,2017,150123.7121,3.012882601,NA,50.47287899,2019,Lower-middle-income countries,Deaths,7050.851517,3.012882601,NA,50.47287899,193495907,0.528
nigeria,2018,142512.0309,3.009797635,62.01601028,50.48960086,2019,Lower-middle-income countries,Deaths,6694.723769,3.009797635,62.01601028,50.48960086,198387623,0.53
nigeria,2019,139292.7378,3.010140334,NA,50.50593767,2019,Lower-middle-income countries,Deaths,6543.464874,3.010140334,NA,50.50593767,203304492,0.537
north macedonia,1990,12397.48359,7.52159552,NA,50.75893735,2019,Upper-middle-income countries,Deaths,692.4828265,7.52159552,NA,50.75893735,2044174,NA
north macedonia,1991,12573.42575,7.776530108,NA,50.76693216,2019,Upper-middle-income countries,Deaths,708.469922,7.776530108,NA,50.76693216,2036686,NA
north macedonia,1992,13332.18037,8.069880291,NA,50.71552703,2019,Upper-middle-income countries,Deaths,750.3574289,8.069880291,NA,50.71552703,2018023,NA
north macedonia,1993,13608.61033,8.36339253,NA,50.58954085,2019,Upper-middle-income countries,Deaths,762.230185,8.36339253,NA,50.58954085,1996893,NA
north macedonia,1994,13810.85211,8.620836199,94.05874634,50.48056504,2019,Upper-middle-income countries,Deaths,776.2209536,8.620836199,94.05874634,50.48056504,1982458,NA
north macedonia,1995,14264.96127,8.796959017,NA,50.50383979,2019,Upper-middle-income countries,Deaths,809.6418585,8.796959017,NA,50.50383979,1983964,0.644
north macedonia,1996,14525.80584,8.945126817,NA,50.56748834,2019,Upper-middle-income countries,Deaths,823.6883255,8.945126817,NA,50.56748834,1994226,0.65
north macedonia,1997,14904.27818,9.112585934,NA,50.56625125,2019,Upper-middle-income countries,Deaths,842.0299719,9.112585934,NA,50.56625125,1996869,0.654
north macedonia,1998,15383.45902,9.307350866,NA,50.56944304,2019,Upper-middle-income countries,Deaths,866.006436,9.307350866,NA,50.56944304,2007523,0.661
north macedonia,1999,15504.57957,9.518408265,NA,50.49076529,2019,Upper-middle-income countries,Deaths,873.52056,9.518408265,NA,50.49076529,2017142,0.669
north macedonia,2000,15607.9867,9.722093756,NA,50.33357279,2019,Upper-middle-income countries,Deaths,881.4047626,9.722093756,NA,50.33357279,2026350,0.676
north macedonia,2001,16067.42364,9.915510202,NA,50.17799885,2019,Upper-middle-income countries,Deaths,903.2774632,9.915510202,NA,50.17799885,2034882,0.681
north macedonia,2002,16764.0433,10.09457863,96.12892914,50.08778358,2019,Upper-middle-income countries,Deaths,936.7004918,10.09457863,96.12892914,50.08778358,2020157,0.684
north macedonia,2003,17156.08161,10.25199859,NA,50.06875434,2019,Upper-middle-income countries,Deaths,955.895099,10.25199859,NA,50.06875434,2022725,0.69
north macedonia,2004,17228.34552,10.4155863,NA,50.0540977,2019,Upper-middle-income countries,Deaths,964.0075218,10.4155863,NA,50.0540977,2016186,0.697
north macedonia,2005,17761.24469,10.59373515,NA,50.03901548,2019,Upper-middle-income countries,Deaths,1003.173381,10.59373515,NA,50.03901548,2005330,0.704
north macedonia,2006,18431.44108,10.76967174,NA,50.0223202,2019,Upper-middle-income countries,Deaths,1052.503253,10.76967174,NA,50.0223202,1994287,0.712
north macedonia,2007,18930.8932,10.93459622,NA,50.00719947,2019,Upper-middle-income countries,Deaths,1091.554051,10.93459622,NA,50.00719947,1982933,0.717
north macedonia,2008,18387.9227,11.09447821,NA,49.99537442,2019,Upper-middle-income countries,Deaths,1069.888869,11.09447821,NA,49.99537442,1971493,0.736
north macedonia,2009,18428.08628,11.25073722,NA,49.98337151,2019,Upper-middle-income countries,Deaths,1077.130067,11.25073722,NA,49.98337151,1958782,0.74
north macedonia,2010,18519.30624,11.39470386,NA,49.97015037,2019,Upper-middle-income countries,Deaths,1088.357814,11.39470386,NA,49.97015037,1946298,0.746
north macedonia,2011,18278.66848,11.54699622,NA,49.95772732,2019,Upper-middle-income countries,Deaths,1082.352833,11.54699622,NA,49.95772732,1937398,0.751
north macedonia,2012,18567.20427,11.74939675,97.59999847,49.94789181,2019,Upper-middle-income countries,Deaths,1109.126403,11.74939675,97.59999847,49.94789181,1929821,0.755
north macedonia,2013,18133.30666,12.04258079,NA,49.93775613,2019,Upper-middle-income countries,Deaths,1087.102086,12.04258079,NA,49.93775613,1922716,0.763
north macedonia,2014,18451.76215,12.38759867,NA,49.92630472,2019,Upper-middle-income countries,Deaths,1109.996887,12.38759867,NA,49.92630472,1917557,0.769
north macedonia,2015,18703.3451,12.72190865,NA,49.91679167,2019,Upper-middle-income countries,Deaths,1131.876468,12.72190865,NA,49.91679167,1912430,0.777
north macedonia,2016,18239.40236,13.05141797,NA,49.90707024,2019,Upper-middle-income countries,Deaths,1106.512974,13.05141797,NA,49.90707024,1906313,0.782
north macedonia,2017,16987.04127,13.40962988,NA,49.89836547,2019,Upper-middle-income countries,Deaths,1035.46626,13.40962988,NA,49.89836547,1898657,0.789
north macedonia,2018,16053.75143,13.81893748,NA,49.89100971,2019,Upper-middle-income countries,Deaths,981.872683,13.81893748,NA,49.89100971,1889051,0.796
north macedonia,2019,15808.82785,14.2528342,NA,49.88406831,2019,Upper-middle-income countries,Deaths,975.6025665,14.2528342,NA,49.88406831,1876262,0.787
norway,1990,5465.664016,16.30911001,NA,49.44424746,2019,High-income countries,Deaths,345.600338,16.30911001,NA,49.44424746,4241473,0.845
norway,1991,5255.909323,16.28959382,NA,49.44468247,2019,High-income countries,Deaths,333.5617538,16.28959382,NA,49.44468247,4261732,0.853
norway,1992,5144.445018,16.23816037,NA,49.45684847,2019,High-income countries,Deaths,329.9488506,16.23816037,NA,49.45684847,4286401,0.859
norway,1993,4962.991743,16.13273561,NA,49.45667298,2019,High-income countries,Deaths,321.0165177,16.13273561,NA,49.45667298,4311991,0.867
norway,1994,4699.315934,16.02381236,NA,49.45084313,2019,High-income countries,Deaths,305.5842648,16.02381236,NA,49.45084313,4336613,0.883
norway,1995,4418.314797,15.93315032,NA,49.44818393,2019,High-income countries,Deaths,287.4411668,15.93315032,NA,49.44818393,4359184,0.88
norway,1996,4305.891844,15.83503176,NA,49.44795287,2019,High-income countries,Deaths,282.1593726,15.83503176,NA,49.44795287,4381336,0.887
norway,1997,4134.558192,15.71936608,NA,49.4569877,2019,High-income countries,Deaths,271.9707275,15.71936608,NA,49.4569877,4405157,0.893
norway,1998,4040.658677,15.56330106,NA,49.47229897,2019,High-income countries,Deaths,265.9642594,15.56330106,NA,49.47229897,4431464,0.903
norway,1999,3804.323478,15.35943776,NA,49.49351679,2019,High-income countries,Deaths,251.0204959,15.35943776,NA,49.49351679,4461913,0.907
norway,2000,3525.232262,15.15840472,NA,49.52678593,2019,High-income countries,Deaths,231.968507,15.15840472,NA,49.52678593,4490967,0.914
norway,2001,3246.316121,15.00253544,NA,49.55129766,2019,High-income countries,Deaths,214.3151252,15.00253544,NA,49.55129766,4513751,0.913
norway,2002,2994.690335,14.86412449,NA,49.55806381,2019,High-income countries,Deaths,199.0207625,14.86412449,NA,49.55806381,4538159,0.915
norway,2003,2612.238404,14.7616818,NA,49.56537187,2019,High-income countries,Deaths,173.5955423,14.7616818,NA,49.56537187,4564855,0.923
norway,2004,2305.925831,14.72061681,NA,49.57769316,2019,High-income countries,Deaths,152.78236,14.72061681,NA,49.57769316,4591910,0.929
norway,2005,2096.31119,14.70880719,NA,49.59708579,2019,High-income countries,Deaths,139.0122781,14.70880719,NA,49.59708579,4623291,0.93
norway,2006,1943.555862,14.67553441,NA,49.64668113,2019,High-income countries,Deaths,129.4932989,14.67553441,NA,49.64668113,4660677,0.934
norway,2007,1853.033578,14.63980891,NA,49.7484169,2019,High-income countries,Deaths,123.5700359,14.63980891,NA,49.7484169,4709153,0.936
norway,2008,1787.610616,14.66045765,NA,49.85845062,2019,High-income countries,Deaths,119.9265367,14.66045765,NA,49.85845062,4768212,0.935
norway,2009,1668.929385,14.78158026,NA,49.92792801,2019,High-income countries,Deaths,111.8131122,14.78158026,NA,49.92792801,4828726,0.935
norway,2010,1561.600329,14.98194894,NA,49.98281095,2019,High-income countries,Deaths,104.5980701,14.98194894,NA,49.98281095,4889252,0.938
norway,2011,1473.391516,15.24652669,NA,50.06670959,2019,High-income countries,Deaths,98.9339937,15.24652669,NA,50.06670959,4953088,0.94
norway,2012,1332.771458,15.52974304,NA,50.16118569,2019,High-income countries,Deaths,88.78348573,15.52974304,NA,50.16118569,5018573,0.941
norway,2013,1169.954141,15.78035449,NA,50.22794247,2019,High-income countries,Deaths,75.98509646,15.78035449,NA,50.22794247,5079623,0.945
norway,2014,1040.146327,16.02971512,NA,50.28057057,2019,High-income countries,Deaths,67.02459868,16.02971512,NA,50.28057057,5137232,0.949
norway,2015,936.1679197,16.27712856,NA,50.32797365,2019,High-income countries,Deaths,59.57914158,16.27712856,NA,50.32797365,5188607,0.952
norway,2016,880.2620335,16.51993153,NA,50.36384365,2019,High-income countries,Deaths,54.72360528,16.51993153,NA,50.36384365,5234519,0.956
norway,2017,820.3597413,16.78360099,NA,50.38416703,2019,High-income countries,Deaths,49.57640909,16.78360099,NA,50.38416703,5276968,0.959
norway,2018,787.1860798,17.08728013,NA,50.39114737,2019,High-income countries,Deaths,46.79694677,17.08728013,NA,50.39114737,5311916,0.96
norway,2019,739.3084115,17.39638278,NA,50.40939338,2019,High-income countries,Deaths,43.11913926,17.39638278,NA,50.40939338,5347896,0.961
oman,1990,2965.137022,2.488163773,NA,56.89156808,2019,High-income countries,Deaths,123.3684981,2.488163773,NA,56.89156808,1804524,NA
oman,1991,2895.155645,2.43973286,NA,57.56123274,2019,High-income countries,Deaths,120.529903,2.43973286,NA,57.56123274,1895187,NA
oman,1992,2854.233014,2.398692341,NA,58.17032511,2019,High-income countries,Deaths,118.7056551,2.398692341,NA,58.17032511,1985227,NA
oman,1993,2822.609929,2.368852649,NA,58.69818927,2019,High-income countries,Deaths,117.3494869,2.368852649,NA,58.69818927,2071868,NA
oman,1994,2815.089467,2.370158911,NA,58.79058432,2019,High-income countries,Deaths,116.9195289,2.370158911,NA,58.79058432,2133675,NA
oman,1995,2817.40409,2.393941653,NA,58.51868114,2019,High-income countries,Deaths,116.8493809,2.393941653,NA,58.51868114,2172672,NA
oman,1996,2857.752873,2.415091147,NA,58.26020223,2019,High-income countries,Deaths,118.2118913,2.415091147,NA,58.26020223,2209958,NA
oman,1997,2928.308963,2.431434439,NA,58.01282337,2019,High-income countries,Deaths,120.8382173,2.431434439,NA,58.01282337,2245588,NA
oman,1998,3008.59898,2.442946555,NA,57.77433,2019,High-income countries,Deaths,123.804706,2.442946555,NA,57.77433,2279727,NA
oman,1999,3082.125333,2.449991352,NA,57.54397648,2019,High-income countries,Deaths,126.4197457,2.449991352,NA,57.54397648,2312600,NA
oman,2000,3130.913075,2.44999101,NA,57.32175665,2019,High-income countries,Deaths,127.6937314,2.44999101,NA,57.32175665,2344253,0.702
oman,2001,3097.740636,2.440966651,NA,57.10733316,2019,High-income countries,Deaths,123.6673067,2.440966651,NA,57.10733316,2374653,0.714
oman,2002,3141.617712,2.41916645,NA,56.90054205,2019,High-income countries,Deaths,124.1436564,2.41916645,NA,56.90054205,2403659,0.722
oman,2003,3186.436424,2.38840681,81.36331177,56.71348084,2019,High-income countries,Deaths,125.1883447,2.38840681,81.36331177,56.71348084,2431600,0.732
oman,2004,3193.295063,2.403462334,NA,56.75331277,2019,High-income countries,Deaths,123.1559655,2.403462334,NA,56.75331277,2468855,0.74
oman,2005,3260.972995,2.463986845,NA,56.99600667,2019,High-income countries,Deaths,125.3793435,2.463986845,NA,56.99600667,2515192,0.748
oman,2006,3346.526653,2.517330076,NA,57.2293196,2019,High-income countries,Deaths,129.3858387,2.517330076,NA,57.2293196,2560649,0.757
oman,2007,3428.801545,2.554130837,NA,57.45342902,2019,High-income countries,Deaths,134.1014223,2.554130837,NA,57.45342902,2605700,0.764
oman,2008,3576.960382,2.571153045,86.62113953,57.66785564,2019,High-income countries,Deaths,141.9522905,2.571153045,86.62113953,57.66785564,2651028,0.77
oman,2009,3783.426657,2.569492096,NA,57.87134708,2019,High-income countries,Deaths,154.4676192,2.569492096,NA,57.87134708,2697537,0.784
oman,2010,3899.873305,2.529342907,86.93900299,59.29746689,2019,High-income countries,Deaths,158.4321801,2.529342907,86.93900299,59.29746689,2881914,0.798
oman,2011,4006.234694,2.485881872,NA,61.54178373,2019,High-income countries,Deaths,163.5685773,2.485881872,NA,61.54178373,3206870,0.811
oman,2012,4099.991695,2.475351629,NA,63.36048494,2019,High-income countries,Deaths,167.2997352,2.475351629,NA,63.36048494,3535579,0.813
oman,2013,4278.481247,2.482039364,NA,64.44244736,2019,High-income countries,Deaths,175.1779981,2.482039364,NA,64.44244736,3816680,0.814
oman,2014,4576.195016,2.506031339,NA,64.63458283,2019,High-income countries,Deaths,187.2427906,2.506031339,NA,64.63458283,4009267,0.818
